"feature","variable","level","estimate","std.error","p.value","q.value","method"
"Candida_maltosa","PAT_AGE","PAT_AGE",0.0887171281629295,0.0336866193177861,0.00855065799458093,0.0386713175634313,"LM_CLR"
"Acidaminococcus_sp..CAG.542","CERCLAGE","Yes",-0.482325908232535,0.183668993822885,0.00870615126077989,0.0391776806735095,"LM_CLR"
"Pseudomonas_sp..ERMR1.02","CERCLAGE","Yes",-0.4732996586181,0.181790280769959,0.00929709214334156,0.0416287707910816,"LM_CLR"
"Lactobacillus_amylovorus","OUT_GROUP","C",-0.50112320086899,0.192754657322978,0.00942108533848814,0.0419751326962343,"LM_CLR"
"Candida_tropicalis","CERCLAGE","Yes",-0.432875807815889,0.166877126823131,0.0095589176013238,0.0423794376413371,"LM_CLR"
"Prevotella_colorans","PAT_AGE","PAT_AGE",-0.149226458631638,0.0578473211039033,0.00998802352503708,0.0440648096692812,"LM_CLR"
"Candida_dubliniensis","CERCLAGE","Yes",-0.490738904504068,0.191962981143985,0.0106512724276959,0.0465346853637199,"LM_CLR"
"Lactiplantibacillus_plantarum","OUT_GROUP","D",-0.318427523778571,0.124443279979311,0.0106029111757592,0.0465346853637199,"LM_CLR"
"Streptococcus_agalactiae","IMC","IMC",0.178703848199122,0.0701292620554651,0.0109274268526849,0.0472821354202711,"LM_CLR"
"Streptomyces_caelestis","CERCLAGE","Yes",-0.541268092217175,0.212455226441318,0.010921028849736,0.0472821354202711,"LM_CLR"
"Prevotella_buccalis","OUT_GROUP","C",-0.396227066591042,0.155591714634403,0.0109867762443721,0.047311476650406,"LM_CLR"
"Lactobacillus_johnsonii","OUT_GROUP","C",-0.414422518487612,0.163547805107193,0.0113819912940153,0.0486483281853087,"LM_CLR"
"Prevotella_colorans","BIL_INC_ATB","Yes",0.330006440358198,0.130276364227767,0.0114053302745557,0.0486483281853087,"LM_CLR"
"Peptoniphilus_sp..HMSC062D09","IMC","IMC",0.115363041350309,0.0458422635867906,0.0119628620491455,0.050785735114297,"LM_CLR"
"Lactiplantibacillus_plantarum","PAT_AGE","PAT_AGE",0.107545755154641,0.0427816995179792,0.0120530974855071,0.050928580924678,"LM_CLR"
"Acidaminococcus_sp..CAG.542","IMC","IMC",-0.111374163347978,0.0448084193912706,0.0130186599315588,0.0545132017074327,"LM_CLR"
"Enterococcus_faecalis","BIL_INC_ATB","Yes",0.451144310439246,0.181453745230729,0.0130225981856645,0.0545132017074327,"LM_CLR"
"Prevotella_colorans","OUT_GROUP","C",-0.385642116326462,0.155335014712836,0.0131569008237819,0.0548204200990913,"LM_CLR"
"Bradyrhizobium_macuxiense","IMC","IMC",-0.0872713377565191,0.0352525421579753,0.0134158641811877,0.0556418330095342,"LM_CLR"
"Lactobacillus_jensenii","BIL_INC_ATB","Yes",-0.546901812515112,0.222024475929078,0.0138791179579456,0.0572991108355554,"LM_CLR"
"Peptoniphilus_duerdenii","OUT_GROUP","C",-0.317753456579254,0.129673677999059,0.0143921690404726,0.0591459001663259,"LM_CLR"
"Stenotrophomonas_maltophilia","PAT_AGE","PAT_AGE",0.0817197975422549,0.0334627706580234,0.0147245383426773,0.0602367477654979,"LM_CLR"
"Pseudomonas_aeruginosa","OUT_GROUP","C",0.260545317424891,0.106982723110503,0.0150020771358072,0.060819231631651,"LM_CLR"
"Streptomyces_gancidicus","CERCLAGE","Yes",-0.533779079342886,0.219208336249344,0.0149804647713889,0.060819231631651,"LM_CLR"
"Lactobacillus_amylovorus","CERCLAGE","Yes",-0.742702576868257,0.306247484312745,0.0154214800920155,0.0622391573220355,"LM_CLR"
"Lactobacillus_paragasseri","CERCLAGE","Yes",0.82037377569407,0.339401729876015,0.0157655062308713,0.0633435518204649,"LM_CLR"
"Staphylococcus_haemolyticus","IMC","IMC",0.155214261848477,0.0643069044723284,0.0159300542452276,0.0634382691181631,"LM_CLR"
"Streptococcus_pyogenes","OUT_GROUP","D",-0.342104926686634,0.141665545208418,0.0158612025320991,0.0634382691181631,"LM_CLR"
"Candida_maltosa","OUT_GROUP","C",0.216933454158613,0.0900345083236031,0.0161235321639168,0.0636455216996716,"LM_CLR"
"Enterococcus_faecium","CERCLAGE","Yes",-0.444023475740397,0.184132954199122,0.0160542681185834,0.0636455216996716,"LM_CLR"
"Peptoniphilus_sp..SAHP1","RCIU","Yes",-0.550886200266277,0.229821220346162,0.0166602341129514,0.0654769026273199,"LM_CLR"
"Prevotella_bivia","OUT_GROUP","D",0.511355367561067,0.213660484129972,0.0168197810344878,0.0658165344827782,"LM_CLR"
"Trichomonas_vaginalis","CERCLAGE","Yes",-0.296007751302924,0.124067499939444,0.0171350266943472,0.0667598442636903,"LM_CLR"
"Bradyrhizobium_erythrophlei","BIL_INC_ATB","Yes",-0.16793245329745,0.070521438971121,0.0173754375031249,0.0668450827274343,"LM_CLR"
"Dialister_micraerophilus","CERCLAGE","Yes",0.586005454646297,0.245863706789819,0.0172818836180464,0.0668450827274343,"LM_CLR"
"Finegoldia_magna","PAT_AGE","PAT_AGE",-0.127531317672984,0.05355327945124,0.0173797215091329,0.0668450827274343,"LM_CLR"
"Bradyrhizobium_macuxiense","OUT_GROUP","C",0.218742704317071,0.0920412580288604,0.0176147721488509,0.0674608295062377,"LM_CLR"
"Levilactobacillus_spicheri","PAT_AGE","PAT_AGE",0.0868543123969022,0.0365825705958432,0.0177279747105285,0.0676066832181172,"LM_CLR"
"Prevotella_timonensis","PAT_AGE","PAT_AGE",-0.160811760039143,0.0678297305244731,0.0178796525510697,0.0678974147508977,"LM_CLR"
"Candida_viswanathii","IMC","IMC",-0.101464687119312,0.0431225563802405,0.0187255257518327,0.0708108116665942,"LM_CLR"
"Candida_tropicalis","OUT_GROUP","C",0.247912216440257,0.105655883454454,0.0190557042326161,0.0717578820475085,"LM_CLR"
"Streptococcus_pyogenes","IMC","IMC",0.116732904576694,0.0498552367801578,0.0193423115620057,0.0725336683575215,"LM_CLR"
"Bradyrhizobium_erythrophlei","OUT_GROUP","B",0.216302887635105,0.0935466129993157,0.0208898066423333,0.0780117260502073,"LM_CLR"
"Lactobacillus_jensenii","IMC","IMC",-0.233164688368202,0.101300027119662,0.0214869955211448,0.0797196760686784,"LM_CLR"
"Lactobacillus_kitasatonis","CERCLAGE","Yes",-0.598537634916933,0.260106357273477,0.0215243125385432,0.0797196760686784,"LM_CLR"
"Candida_viswanathii","PAT_AGE","PAT_AGE",0.095815410719431,0.0418723932352329,0.0222292509320139,0.0819931386836576,"LM_CLR"
"Peptoniphilus_lacrimalis","PAT_AGE","PAT_AGE",-0.112448573540656,0.049380818603731,0.0229225715670679,0.0842053649402493,"LM_CLR"
"Enterococcus_faecium","RCIU","Yes",0.413122350877419,0.181976359706472,0.0233757547330634,0.0855210539014515,"LM_CLR"
"Pseudomonas_aeruginosa","OUT_GROUP","B",0.273328790931051,0.120552712764054,0.0235013567399042,0.085632473951068,"LM_CLR"
"Enterococcus_faecalis","OUT_GROUP","C",0.486861624448488,0.21554687502372,0.024067564419075,0.087341967649869,"LM_CLR"
"Gardnerella_piotii","IMC","IMC",0.204410271207777,0.0909874566299004,0.0248098464326294,0.0896741437323956,"LM_CLR"
"Prevotella_buccalis","RCIU","Yes",-0.543943133886911,0.242284994503296,0.0249201806946177,0.0897126505006238,"LM_CLR"
"Peptoniphilus_coxii","OUT_GROUP","D",-0.295281537065831,0.131895605499932,0.0253219708109974,0.0904356100392766,"LM_CLR"
"Prevotella_timonensis","RCIU","Yes",-0.634765991530699,0.283412692036023,0.0252619081318109,0.0904356100392766,"LM_CLR"
"Bacillus_cereus","PAT_AGE","PAT_AGE",0.0611907257042133,0.0273532382890281,0.0254535455218169,0.0905462093661471,"LM_CLR"
"Bacillus_dafuensis","IMC","IMC",-0.0940332426287585,0.0422292274000922,0.0260799564493263,0.092409294505487,"LM_CLR"
"Prevotella_bivia","OUT_GROUP","C",-0.438254931747623,0.197169822097214,0.0263913529568928,0.093145951612563,"LM_CLR"
"Prevotella_intermedia","PAT_AGE","PAT_AGE",-0.0763338434575029,0.0343839782799901,0.0265707522312923,0.093412800813137,"LM_CLR"
"Lactobacillus_acidophilus","PAT_AGE","PAT_AGE",0.115166201316648,0.0520840563391739,0.0271781640975114,0.0949884710742383,"LM_CLR"
"Levilactobacillus_spicheri","HTA_PRE_ECLAM","Yes",-0.475934968544598,0.215269740723491,0.027230028374615,0.0949884710742383,"LM_CLR"
"Lactobacillus_amylovorus","BIL_INC_ATB","Yes",-0.350401675341127,0.160068604710677,0.0287435479645494,0.0998810547030674,"LM_CLR"
"Salmonella_enterica","OUT_GROUP","C",0.253327417626149,0.117208857720317,0.0308394357125696,0.106751892851202,"LM_CLR"
"Bradyrhizobium_erythrophlei","IMC","IMC",-0.0689679945372529,0.032051610100141,0.0315769166572361,0.108704191516445,"LM_CLR"
"Lactobacillus_acidophilus","CERCLAGE","Yes",-0.478677559230903,0.222565154320374,0.0316642761587876,0.108704191516445,"LM_CLR"
"Porphyromonas_sp..oral.taxon.278","IMC","IMC",-0.10105152498132,0.0470246415960375,0.0317657804098057,0.108704191516445,"LM_CLR"
"Lactobacillus_gasseri","BIL_INC_ATB","Yes",-0.41981139541973,0.195612351965287,0.0320181880373239,0.109152913763604,"LM_CLR"
"Pseudomonas_sp..ERMR1.02","IMC","IMC",-0.0950785676032903,0.0443500831166538,0.0321718512290331,0.109262890966528,"LM_CLR"
"Candida_albicans","CERCLAGE","Yes",-0.478350413304787,0.224428475196748,0.0332783571869334,0.112595945369323,"LM_CLR"
"Enterococcus_faecalis","OUT_GROUP","D",-0.496821087372673,0.234147224367657,0.0340286717011721,0.11427539004125,"LM_CLR"
"Gardnerella_vaginalis","PAT_AGE","PAT_AGE",-0.242832937870113,0.11443258855415,0.0339962210653594,0.11427539004125,"LM_CLR"
"Lactobacillus_delbrueckii","HTA_PRE_ECLAM","Yes",-0.54545791479752,0.259752467864719,0.0359143355027904,0.119831590068042,"LM_CLR"
"Peptoniphilus_sp..SAHP1","OUT_GROUP","D",-0.336676884548506,0.160365190041132,0.0359494770204125,0.119831590068042,"LM_CLR"
"Prevotella_disiens","RCIU","Yes",-0.485145559519788,0.23181564810373,0.036544590505422,0.121365798726494,"LM_CLR"
"Limosilactobacillus_fermentum","RCIU","Yes",0.41551523328665,0.199624109299462,0.0375614601648383,0.12428424319248,"LM_CLR"
"Peptoniphilus_sp..HMSC062D09","RCIU","Yes",-0.388227708596458,0.186647214158639,0.0377155011555793,0.124336816996415,"LM_CLR"
"Peptoniphilus_coxii","RCIU","Yes",-0.391581861340976,0.189174815880969,0.0386406707094344,0.126921911089383,"LM_CLR"
"Bacillus_dafuensis","PAT_AGE","PAT_AGE",0.0847402368812897,0.0410049626957406,0.0389062560797836,0.127329565352019,"LM_CLR"
"Bradyrhizobium_macuxiense","HTA_PRE_ECLAM","Yes",-0.418072385431645,0.203034952926865,0.0396862401269845,0.129411652587993,"LM_CLR"
"Enterobacter_hormaechei","PAT_AGE","PAT_AGE",0.084288310758294,0.0410095719996549,0.0400240232462274,0.130041952785577,"LM_CLR"
"Proteus_mirabilis","IMC","IMC",-0.0734060994852248,0.0357503825883911,0.0402224580415395,0.130216590781962,"LM_CLR"
"Bacteroides_fragilis","IMC","IMC",-0.0602807976748012,0.029444842240594,0.0408119177330151,0.131181164141834,"LM_CLR"
"Candida_tropicalis","IMC","IMC",-0.0833879862677946,0.0407118269113609,0.0406704371718721,0.131181164141834,"LM_CLR"
"Gardnerella_piotii","PAT_AGE","PAT_AGE",-0.182213505897168,0.0891709699720211,0.041184707452927,0.131908315685531,"LM_CLR"
"Limosilactobacillus_fermentum","OUT_GROUP","C",-0.261385781435677,0.128369520344259,0.0419112512823911,0.133759312603376,"LM_CLR"
"Enterococcus_faecalis","CERCLAGE","Yes",-0.693920191085327,0.341393619428833,0.0423026951539391,0.133927025637663,"LM_CLR"
"Mageeibacillus_indolicus","OUT_GROUP","D",-0.355279264734906,0.1746858852058,0.0421460105362716,0.133927025637663,"LM_CLR"
"Streptococcus_agalactiae","BIL_INC_ATB","Yes",0.313104734486481,0.154148869292128,0.0424102247852599,0.133927025637663,"LM_CLR"
"Bacillus_cereus","CERCLAGE","Yes",-0.234469141243662,0.1156889302038,0.0429128566212103,0.135040457898914,"LM_CLR"
"Peptoniphilus_lacrimalis","OUT_GROUP","C",-0.268410579043911,0.132583036085713,0.0431111922886726,0.135191892194444,"LM_CLR"
"Trichomonas_vaginalis","OUT_GROUP","C",0.158268423009621,0.0785515760226423,0.0440602946279977,0.137688420712493,"LM_CLR"
"Aerococcus_christensenii","PAT_AGE","PAT_AGE",-0.143730064605028,0.0714121867933988,0.0443289844626637,0.138048740541167,"LM_CLR"
"Proteus_mirabilis","CERCLAGE","Yes",-0.296987234274963,0.147911222120177,0.0448588429527913,0.139217098819007,"LM_CLR"
"Enterobacter_hormaechei","OUT_GROUP","C",0.220201731102263,0.109862211761932,0.0452223954702252,0.139863078773892,"LM_CLR"
"Enterococcus_faecalis","IMC","IMC",0.164537924998537,0.0823910385936454,0.0460171588810753,0.141833708880027,"LM_CLR"
"Peptoniphilus_sp..SAHP1","OUT_GROUP","C",-0.293719024550497,0.147551323144314,0.0467217933464711,0.143514040995986,"LM_CLR"
"Lawsonella_clevelandensis","OUT_GROUP","C",-0.240198125871177,0.121008459315765,0.0473541858938259,0.144961793552528,"LM_CLR"
"Candida_tropicalis","PAT_AGE","PAT_AGE",0.0780595422972971,0.0395315530629897,0.048454210095154,0.147326990154184,"LM_CLR"
"Porphyromonas_sp..oral.taxon.278","PAT_AGE","PAT_AGE",0.0901988901791208,0.0456613533597794,0.0483662545734163,0.147326990154184,"LM_CLR"
"Lactobacillus_helveticus","BIL_INC_ATB","Yes",-0.330983138008148,0.16775946573411,0.0486822459588229,0.147521957450979,"LM_CLR"
"Stenotrophomonas_maltophilia","BIL_INC_ATB","Yes",-0.148305180562533,0.0757259088923419,0.0503626401543513,0.152101933352068,"LM_CLR"
"Dialister_micraerophilus","PAT_AGE","PAT_AGE",-0.112525152455531,0.0576808947701962,0.0512681569970461,0.154318867215189,"LM_CLR"
"Lactobacillus_paragasseri","PAT_AGE","PAT_AGE",0.154493094815749,0.0793535367942062,0.0517343711175795,0.155203113352738,"LM_CLR"
"Lactobacillus_hominis","PAT_AGE","PAT_AGE",0.102233182739852,0.0526796008508136,0.0524913661337483,0.156796959567067,"LM_CLR"
"Lactobacillus_iners","PAT_AGE","PAT_AGE",-0.236364816494344,0.121861573163497,0.052614090876949,0.156796959567067,"LM_CLR"
"Streptococcus_agalactiae","CERCLAGE","Yes",0.563347797722546,0.292297813092321,0.0541424681931444,0.160819212454884,"LM_CLR"
"Salmonella_enterica","HTA_PRE_ECLAM","Yes",0.497333323143629,0.258300053478809,0.0543906311435764,0.161024894832957,"LM_CLR"
"Bradyrhizobium_erythrophlei","CERCLAGE","Yes",-0.254607804570632,0.133192574386964,0.0561390327488759,0.163909053162835,"LM_CLR"
"Bradyrhizobium_macuxiense","PAT_AGE","PAT_AGE",0.0656944800111608,0.0343489143831528,0.0560109905943614,0.163909053162835,"LM_CLR"
"Enterobacter_hormaechei","BIL_INC_ATB","Yes",0.177328397598788,0.0928263831627286,0.0562754415859068,0.163909053162835,"LM_CLR"
"Finegoldia_magna","OUT_GROUP","B",0.309613070209717,0.161614563217274,0.0555709156377905,0.163909053162835,"LM_CLR"
"Streptomyces_gancidicus","IMC","IMC",-0.102313494887976,0.0534787002437392,0.0558748004159797,0.163909053162835,"LM_CLR"
"Lactobacillus_crispatus","BIL_INC_ATB","Yes",-0.57347848721422,0.300743689979272,0.0567261182371048,0.164688730365788,"LM_CLR"
"Peptoniphilus_duerdenii","CERCLAGE","Yes",0.386818490640982,0.205552244208306,0.0600694307273795,0.173834365449008,"LM_CLR"
"Streptococcus_agalactiae","OUT_GROUP","B",-0.383110627434352,0.203869320196177,0.0603992925281383,0.174228728446553,"LM_CLR"
"Salmonella_enterica","DIABET_GESTA","Yes",-0.21711291493315,0.115765558585869,0.0609263873813777,0.175187695345814,"LM_CLR"
"Finegoldia_magna","HTA_PRE_ECLAM","Yes",-0.591643397273558,0.316571631336545,0.061859496892259,0.177304290455519,"LM_CLR"
"Pseudomonas_sp..ERMR1.02","PAT_AGE","PAT_AGE",0.0803828806597227,0.0430643328262125,0.0621121048682413,0.177463156766404,"LM_CLR"
"Limosilactobacillus_fermentum","HTA_PRE_ECLAM","Yes",0.527906191731922,0.284349468546881,0.0635839819851908,0.181093619578075,"LM_CLR"
"Delftia_acidovorans","IMC","IMC",-0.075163080669022,0.0406278533391401,0.0645186454586125,0.183175965024452,"LM_CLR"
"Streptococcus_pyogenes","BIL_INC_ATB","Yes",0.202330710896537,0.109702923266571,0.0653280141467187,0.184311011699206,"LM_CLR"
"Streptomyces_griseorubens","OUT_GROUP","B",-0.28082961529236,0.152187392274707,0.0651715633432703,0.184311011699206,"LM_CLR"
"Lactobacillus_delbrueckii","OUT_GROUP","C",-0.214648308456439,0.117264100985798,0.0673859820473679,0.188932659945891,"LM_CLR"
"Trichomonas_vaginalis","PAT_AGE","PAT_AGE",0.0538004789159603,0.0293903727288331,0.067322048415939,0.188932659945891,"LM_CLR"
"Prevotella_buccalis","BIL_INC_ATB","Yes",0.239091155740908,0.130922122543179,0.0680176358696715,0.190111404604672,"LM_CLR"
"Dialister_micraerophilus","OUT_GROUP","B",-0.312648321311612,0.171558579571406,0.0685797859161936,0.19049940532276,"LM_CLR"
"Gardnerella_leopoldii","HTA_PRE_ECLAM","Yes",1.04676373525844,0.574023779883782,0.0684251822728169,0.19049940532276,"LM_CLR"
"Streptococcus_anginosus","OUT_GROUP","C",-0.318454514865035,0.175201930498759,0.0693306335895056,0.191992523786323,"LM_CLR"
"Candida_albicans","RCIU","Yes",0.400388930473322,0.220697146045399,0.0699056493782476,0.192991056565714,"LM_CLR"
"Bradyrhizobium_erythrophlei","RCIU","Yes",0.235377699106637,0.130778797836674,0.0721020281701414,0.198445949092132,"LM_CLR"
"Prevotella_nigrescens","BIL_INC_ATB","Yes",0.113252077291471,0.0631294014144951,0.0730297826967859,0.200386598863132,"LM_CLR"
"Dialister_micraerophilus","RCIU","Yes",-0.429881014243633,0.241078877063287,0.0747689167334136,0.204263324763805,"LM_CLR"
"Prevotella_intermedia","RCIU","Yes",-0.256013475103979,0.14363448549848,0.0748965524133952,0.204263324763805,"LM_CLR"
"Candida_albicans","OUT_GROUP","C",0.252124350179267,0.141706660825879,0.0754772455797583,0.205225139038618,"LM_CLR"
"Streptomyces_gancidicus","RCIU","Yes",0.384568643512355,0.216674772593924,0.0760774716496317,0.20623410989358,"LM_CLR"
"Lactobacillus_paragasseri","IMC","IMC",-0.142799441480577,0.0809930862734679,0.0780844492646992,0.211039052066755,"LM_CLR"
"Levilactobacillus_spicheri","RCIU","Yes",0.267797193611004,0.152672541662129,0.0796518417778832,0.21463071137753,"LM_CLR"
"Gardnerella_leopoldii","IMC","IMC",0.17079720542404,0.0978452188184513,0.0810875063119895,0.217847031882957,"LM_CLR"
"Delftia_acidovorans","RCIU","Yes",0.287529333359516,0.165310894491265,0.0822093515130376,0.220203620124208,"LM_CLR"
"Escherichia_coli","DIABET_GESTA","Yes",-0.30248709627981,0.174114433332607,0.08254994773491,0.22045980107246,"LM_CLR"
"Trichomonas_vaginalis","HTA_PRE_ECLAM","Yes",-0.299630647257526,0.172639368864269,0.0827963260450721,0.220463590060843,"LM_CLR"
"Lawsonella_clevelandensis","BIL_INC_ATB","Yes",-0.177634770568388,0.10249374121474,0.0832813507563228,0.221100931211476,"LM_CLR"
"Citrobacter_freundii","OUT_GROUP","C",0.191112165255024,0.110422125113947,0.0837191790132616,0.22124042346588,"LM_CLR"
"Finegoldia_magna","OUT_GROUP","C",-0.248288693130163,0.143505106746861,0.0838255382242946,0.22124042346588,"LM_CLR"
"Gardnerella_leopoldii","OUT_GROUP","C",0.446033970910654,0.258372542333057,0.0844997502742021,0.222367763879479,"LM_CLR"
"Lactobacillus_gasseri","OUT_GROUP","B",-0.443471876855225,0.257277722067873,0.0849563505794061,0.222917537963456,"LM_CLR"
"Candida_tropicalis","RCIU","Yes",0.282565830627469,0.16494839623435,0.0868626847325631,0.227257024009613,"LM_CLR"
"Peptoniphilus_coxii","CERCLAGE","Yes",0.325455079720496,0.192471139375788,0.0910826377430451,0.237606881068813,"LM_CLR"
"Acidaminococcus_sp..CAG.542","PAT_AGE","PAT_AGE",0.0733247904089411,0.043509381504577,0.0920991569793848,0.23956428116025,"LM_CLR"
"Limosilactobacillus_fermentum","PAT_AGE","PAT_AGE",0.0795800583500292,0.0477596391915947,0.0958724013147082,0.248660406868119,"LM_CLR"
"Candida_maltosa","RCIU","Yes",0.233601304702124,0.140560110632316,0.0967747537717947,0.250245696627287,"LM_CLR"
"Escherichia_coli","PAT_AGE","PAT_AGE",0.109397500922025,0.0658823714077605,0.0970397201365812,0.250245696627287,"LM_CLR"
"Candida_dubliniensis","RCIU","Yes",0.313960674607563,0.189744313548883,0.0981576805241015,0.252405464204832,"LM_CLR"
"Anaerococcus_hydrogenalis","PAT_AGE","PAT_AGE",-0.074197255909839,0.0448740307180153,0.0984583428244439,0.252457289293446,"LM_CLR"
"Citrobacter_freundii","HTA_PRE_ECLAM","Yes",0.399454683140258,0.243125130898017,0.100618893396302,0.257264216070091,"LM_CLR"
"Peptoniphilus_duerdenii","OUT_GROUP","D",-0.230107859016302,0.140501147013585,0.101684867191602,0.259253202471505,"LM_CLR"
"Atopobium_deltae","OUT_GROUP","C",-0.233170068591518,0.142497438205537,0.101992020899451,0.25930174804945,"LM_CLR"
"Streptococcus_suis","OUT_GROUP","B",-0.20588876283079,0.125944803130411,0.10229745652872,0.259345664439009,"LM_CLR"
"Lactobacillus_delbrueckii","CERCLAGE","Yes",-0.303686265024755,0.186017865426065,0.102781742852717,0.259841484740015,"LM_CLR"
"Porphyromonas_sp..oral.taxon.278","HTA_PRE_ECLAM","Yes",-0.436584816000728,0.268215285945905,0.103743029089325,0.261537048124349,"LM_CLR"
"Lactobacillus_kefiranofaciens","OUT_GROUP","B",-0.331780581859094,0.205013000978499,0.105794818154585,0.265964626645605,"LM_CLR"
"Candida_dubliniensis","IMC","IMC",-0.0751874557804373,0.046831844546352,0.10855226795083,0.27213660489066,"LM_CLR"
"Lactobacillus_helveticus","DIABET_GESTA","Yes",0.315600241039522,0.197101378024083,0.109542547636954,0.273856369092385,"LM_CLR"
"Lactobacillus_johnsonii","PAT_AGE","PAT_AGE",0.0969719786318305,0.060795111302707,0.110910863516521,0.276509078019028,"LM_CLR"
"Dialister_micraerophilus","OUT_GROUP","C",-0.245303456003267,0.155009546445814,0.113753982055655,0.282813767541683,"LM_CLR"
"Ezakiella_coagulans","RCIU","Yes",-0.346636429885858,0.220191172617436,0.115656103133787,0.286104321903293,"LM_CLR"
"Streptomyces_gancidicus","PAT_AGE","PAT_AGE",0.0817211980245564,0.0519283028253184,0.115713303525332,0.286104321903293,"LM_CLR"
"Salmonella_enterica","PAT_AGE","PAT_AGE",0.0686333576768759,0.0437716773819902,0.117104721834688,0.28875136890745,"LM_CLR"
"Lactobacillus_iners","OUT_GROUP","D",-0.552746678781792,0.352886128355998,0.117474147897384,0.28887085548537,"LM_CLR"
"Peptoniphilus_harei","CERCLAGE","Yes",0.279890211870055,0.1790078992441,0.118161908402671,0.289770347581481,"LM_CLR"
"Streptomyces_caelestis","RCIU","Yes",0.327248250743809,0.209999713802859,0.119319503979442,0.291814004297549,"LM_CLR"
"Klebsiella_pneumoniae","PAT_AGE","PAT_AGE",0.0874562853038731,0.0566803559126106,0.123076584664153,0.300186791863789,"LM_CLR"
"Enterobacter_hormaechei","OUT_GROUP","B",0.190483727986019,0.123943140173107,0.124515072047022,0.301385028496028,"LM_CLR"
"Prevotella_disiens","HTA_PRE_ECLAM","Yes",0.506185482042547,0.328930839779672,0.124070947774403,0.301385028496028,"LM_CLR"
"Streptomyces_caelestis","PAT_AGE","PAT_AGE",0.077331278972818,0.0503285574090449,0.124572478445025,0.301385028496028,"LM_CLR"
"Candida_dubliniensis","PAT_AGE","PAT_AGE",0.0697408719499374,0.0454741456764537,0.125282494981649,0.301743300033196,"LM_CLR"
"Prevotella_disiens","DIABET_GESTA","Yes",-0.224616662943563,0.146481882872879,0.125391104680461,0.301743300033196,"LM_CLR"
"Lawsonella_clevelandensis","PAT_AGE","PAT_AGE",-0.0691354704057735,0.045203771597039,0.126391812547398,0.303340350113756,"LM_CLR"
"Streptomyces_caelestis","IMC","IMC",-0.0789953569249569,0.0518311920270549,0.127650108576604,0.305545472656765,"LM_CLR"
"Lactobacillus_acidophilus","OUT_GROUP","B",-0.234118947170593,0.153838173440343,0.12824770317851,0.306161625625091,"LM_CLR"
"Peptoniphilus_coxii","OUT_GROUP","C",-0.184112876230707,0.12149611845651,0.129906613376279,0.308615984864694,"LM_CLR"
"Peptoniphilus_sp..HMSC062D09","OUT_GROUP","C",-0.181543767082752,0.119814168174436,0.129961620293021,0.308615984864694,"LM_CLR"
"Anaerococcus_prevotii","DIABET_GESTA","Yes",0.159222278596378,0.105438857067023,0.131241157395158,0.309326679406833,"LM_CLR"
"Bacillus_dafuensis","RCIU","Yes",0.258298414025335,0.171096309409713,0.131291990592678,0.309326679406833,"LM_CLR"
"Stenotrophomonas_maltophilia","HTA_PRE_ECLAM","Yes",0.298680467553009,0.197731211724175,0.131149741327327,0.309326679406833,"LM_CLR"
"Pseudomonas_sp..ERMR1.02","HTA_PRE_ECLAM","Yes",-0.380439797938288,0.252960359103733,0.132757618842596,0.311963072998268,"LM_CLR"
"Anaerococcus_hydrogenalis","OUT_GROUP","C",-0.179715348134844,0.120366253359685,0.13564641009848,0.316274013182985,"LM_CLR"
"Delftia_acidovorans","OUT_GROUP","B",0.17844295839938,0.119458222546504,0.135433999889783,0.316274013182985,"LM_CLR"
"Prevotella_timonensis","DIABET_GESTA","Yes",-0.267360517584716,0.178879757599396,0.135222348895505,0.316274013182985,"LM_CLR"
"Gardnerella_piotii","BIL_INC_ATB","Yes",0.297133097036616,0.199587326264918,0.136761632830408,0.318050308907925,"LM_CLR"
"Prevotella_nigrescens","IMC","IMC",-0.0425102073543168,0.0285905774823289,0.137280834642688,0.318434925717575,"LM_CLR"
"Acidaminococcus_sp..CAG.542","RCIU","Yes",0.26891348499524,0.181546186381621,0.138705677770832,0.320090025624998,"LM_CLR"
"Candida_dubliniensis","HTA_PRE_ECLAM","Yes",-0.395821654394807,0.267115625979219,0.138546910636434,0.320090025624998,"LM_CLR"
"Dialister_micraerophilus","OUT_GROUP","D",-0.24573183060493,0.167625760830367,0.142869351763639,0.32885528538945,"LM_CLR"
"Enterococcus_faecalis","HTA_PRE_ECLAM","Yes",0.695893037255093,0.476072248814315,0.144069455409069,0.330771708847353,"LM_CLR"
"Streptococcus_suis","HTA_PRE_ECLAM","Yes",0.362953333189708,0.24933254893299,0.145715440647154,0.333699482398063,"LM_CLR"
"Streptococcus_anginosus","PAT_AGE","PAT_AGE",-0.0948588710298332,0.0652521544724884,0.146238679414474,0.334047744855397,"LM_CLR"
"Anaerococcus_hydrogenalis","CERCLAGE","Yes",0.275994798561506,0.190657346688781,0.147961314560985,0.336275714911329,"LM_CLR"
"Streptococcus_suis","IMC","IMC",0.0623527688257643,0.0430717630458217,0.147932100242973,0.336275714911329,"LM_CLR"
"Bradyrhizobium_sp..BTAi1","RCIU","Yes",0.296674984020061,0.205551747453901,0.14914545713171,0.338113126998838,"LM_CLR"
"Citrobacter_freundii","IMC","IMC",-0.0610882720750802,0.0424211297505351,0.15006434662035,0.33934148733245,"LM_CLR"
"Streptococcus_pneumoniae","IMC","IMC",-0.0609856226583138,0.0424014198491767,0.150513184416257,0.339503423495317,"LM_CLR"
